model_key,method,doc_id,prediction,correct
gemma2,gptq,1065,120,0
gemma2,gptq,1066,38,0
gemma2,gptq,1067,245,1
gemma2,gptq,1068,12,0
gemma2,gptq,1069,100,0
gemma2,gptq,1070,6,0
gemma2,gptq,1072,85,1
gemma2,gptq,1078,8,1
gemma2,gptq,1083,22.00,0
gemma2,gptq,1085,13,0
gemma2,gptq,1089,3,0
gemma2,gptq,1090,74.56,0
gemma2,gptq,1092,540,0
gemma2,gptq,1094,50,0
gemma2,gptq,1097,480,1
gemma2,gptq,1098,34,0
gemma2,gptq,1099,2,1
gemma2,gptq,1101,16,1
gemma2,gptq,1104,24,1
gemma2,gptq,1105,20,0
gemma2,gptq,1108,38,1
gemma2,gptq,1109,3,1
gemma2,gptq,1110,237.6,0
gemma2,gptq,1112,5,1
gemma2,gptq,1113,-3,1
gemma2,gptq,1117,459,0
gemma2,gptq,1119,18,1
gemma2,gptq,1121,35,1
gemma2,gptq,1122,2,0
gemma2,gptq,1123,105,1
gemma2,gptq,1124,25,0
gemma2,gptq,1125,30,0
gemma2,gptq,1126,50,1
gemma2,gptq,1127,750,1
gemma2,gptq,1130,25,1
gemma2,gptq,1131,384,0
gemma2,gptq,1136,74,0
gemma2,gptq,1137,40,0
gemma2,gptq,1142,9,1
gemma2,gptq,1143,300,1
gemma2,gptq,1149,90,0
gemma2,gptq,1152,12,1
gemma2,gptq,1155,13,1
gemma2,gptq,1157,3,1
gemma2,gptq,1167,120,1
gemma2,gptq,1169,1.25,0
gemma2,gptq,1170,18,0
gemma2,gptq,1174,5,0
gemma2,gptq,1177,5,0
gemma2,gptq,1179,36.67,0
gemma2,gptq,1190,78,0
gemma2,gptq,1192,77.50,0
gemma2,gptq,1193,8.00,0
gemma2,gptq,1195,420,0
gemma2,gptq,1196,15,0
gemma2,gptq,1199,1.67,0
gemma2,gptq,1202,15,0
gemma2,gptq,1203,240,1
gemma2,gptq,1204,168,1
gemma2,gptq,1210,288,1
gemma2,gptq,1219,100,1
gemma2,gptq,1220,80,0
gemma2,gptq,1221,10,1
gemma2,gptq,1224,5,1
gemma2,gptq,1225,4,0
gemma2,gptq,1229,36,1
gemma2,gptq,1232,15,1
gemma2,gptq,1233,81,1
gemma2,gptq,1234,6,0
gemma2,gptq,1235,60,1
gemma2,gptq,1238,520.00,0
gemma2,gptq,1240,45,0
gemma2,gptq,1241,3.00,0
gemma2,gptq,1245,96,1
gemma2,gptq,1255,12,1
gemma2,gptq,1256,15,1
gemma2,gptq,1257,14.00,0
gemma2,gptq,1259,240,0
gemma2,gptq,1261,5,0
gemma2,gptq,1263,380,0
gemma2,gptq,1266,147,1
gemma2,gptq,1267,40,1
gemma2,gptq,1273,27,1
gemma2,gptq,1274,26,0
gemma2,gptq,1277,48,1
gemma2,gptq,1278,665,1
gemma2,gptq,1281,20,1
gemma2,gptq,1282,88,0
gemma2,gptq,1284,8,0
gemma2,gptq,1290,90,1
gemma2,gptq,1292,73,0
gemma2,gptq,1293,20000,0
gemma2,gptq,1300,2,0
gemma2,gptq,1301,12,0
gemma2,gptq,1305,2325,1
gemma2,gptq,1308,30,1
gemma2,gptq,1309,2200,0
gemma2,gptq,1311,600,0
gemma2,gptq,1312,180,1
gemma2,gptq,1316,470,0
gemma2,sg,0,18,1
gemma2,sg,4,80,0
gemma2,sg,6,260,1
gemma2,sg,11,704,0
gemma2,sg,14,60,1
gemma2,sg,15,125,1
gemma2,sg,16,310,0
gemma2,sg,20,7,0
gemma2,sg,21,17,0
gemma2,sg,22,7,1
gemma2,sg,24,26.00,0
gemma2,sg,25,2,1
gemma2,sg,31,80,1
gemma2,sg,32,35,1
gemma2,sg,34,23,1
gemma2,sg,35,13,0
gemma2,sg,37,0,0
gemma2,sg,38,20,0
gemma2,sg,42,26,1
gemma2,sg,43,240,0
gemma2,sg,45,104,1
gemma2,sg,47,6,0
gemma2,sg,48,8,1
gemma2,sg,50,294,1
gemma2,sg,52,15,1
gemma2,sg,54,30,0
gemma2,sg,59,187,1
gemma2,sg,60,27,0
gemma2,sg,62,7500,0
gemma2,sg,64,300,1
gemma2,sg,65,4,0
gemma2,sg,67,595,1
gemma2,sg,68,36,1
gemma2,sg,72,221,1
gemma2,sg,73,3,0
gemma2,sg,74,85.95,0
gemma2,sg,75,5,0
gemma2,sg,78,18,0
gemma2,sg,82,623,1
gemma2,sg,86,22,1
gemma2,sg,87,780,0
gemma2,sg,88,8000,1
gemma2,sg,89,18,0
gemma2,sg,91,28,1
gemma2,sg,96,3,1
gemma2,sg,100,115,0
gemma2,sg,102,15,0
gemma2,sg,105,20,1
gemma2,sg,106,330,0
gemma2,sg,107,30,0
gemma2,sg,111,4,0
gemma2,sg,117,360,1
gemma2,sg,118,6,0
gemma2,sg,119,39200,0
gemma2,sg,125,17,0
gemma2,sg,126,82,1
gemma2,sg,129,30000,0
gemma2,sg,130,30,1
gemma2,sg,139,70,1
gemma2,sg,142,140,1
gemma2,sg,143,15.40,0
gemma2,sg,152,4.00,0
gemma2,sg,154,784,0
gemma2,sg,157,140,0
gemma2,sg,158,34,1
gemma2,sg,160,16,1
gemma2,sg,162,7,0
gemma2,sg,163,34,0
gemma2,sg,164,15,1
gemma2,sg,165,413,0
gemma2,sg,168,18,1
gemma2,sg,169,120,1
gemma2,sg,170,150,1
gemma2,sg,172,52,0
gemma2,sg,173,18000,1
gemma2,sg,174,93,0
gemma2,sg,175,12.50,0
gemma2,sg,178,122,1
gemma2,sg,179,130,1
gemma2,sg,180,20,1
gemma2,sg,183,38,0
gemma2,sg,184,2,0
gemma2,sg,188,14,0
gemma2,sg,189,34.00,0
gemma2,sg,193,18,0
gemma2,sg,194,10,1
gemma2,sg,197,6277,1
gemma2,sg,198,220,0
gemma2,sg,201,109200,0
gemma2,sg,202,100,1
gemma2,sg,203,31,1
gemma2,sg,204,110,0
gemma2,sg,217,15,1
gemma2,sg,219,54,1
gemma2,sg,221,90,1
gemma2,sg,228,1,1
gemma2,sg,229,57,0
gemma2,sg,231,50,1
gemma2,sg,238,68,1
gemma2,sg,242,5,0
gemma2,sg,243,250,1
gemma2,sg,244,12,0
gemma2,sg,246,27000,1
gemma2,sg,249,5600,1
gemma2,sg,251,70,1
gemma2,sg,252,115,0
gemma2,sg,255,160,0
gemma2,sg,258,6.00,0
gemma2,sg,259,196,0
gemma2,sg,260,11,1
gemma2,sg,267,23,0
gemma2,sg,272,5.00,0
gemma2,sg,279,6,1
gemma2,sg,281,2450,1
gemma2,sg,285,3,0
gemma2,sg,288,3,1
gemma2,sg,290,61,0
gemma2,sg,292,75,1
gemma2,sg,298,350,0
gemma2,sg,302,15,1
gemma2,sg,303,6700,0
gemma2,sg,304,800,0
gemma2,sg,305,4,1
gemma2,sg,306,10,1
gemma2,sg,313,69000,0
gemma2,sg,318,123,1
gemma2,sg,319,15,1
gemma2,sg,320,5,0
gemma2,sg,322,35,0
gemma2,sg,328,20,0
gemma2,sg,331,8400,1
gemma2,sg,333,100,1
gemma2,sg,335,310,1
gemma2,sg,337,1,1
gemma2,sg,339,88,0
gemma2,sg,340,1,0
gemma2,sg,341,270,0
gemma2,sg,342,87,1
gemma2,sg,343,180000,1
gemma2,sg,347,2,0
gemma2,sg,351,10,1
gemma2,sg,355,34,1
gemma2,sg,357,10,0
gemma2,sg,358,20.00,0
gemma2,sg,364,49,1
gemma2,sg,367,50,0
gemma2,sg,368,24,0
gemma2,sg,370,320,1
gemma2,sg,372,5,1
gemma2,sg,373,240000,1
gemma2,sg,379,21,1
gemma2,sg,383,2,1
gemma2,sg,384,32,1
gemma2,sg,385,29,0
gemma2,sg,387,36,1
gemma2,sg,388,88,1
gemma2,sg,389,6,1
gemma2,sg,396,5,0
gemma2,sg,402,1,0
gemma2,sg,403,30,0
gemma2,sg,406,120,0
gemma2,sg,407,7000,0
gemma2,sg,412,5,1
gemma2,sg,417,1940,0
gemma2,sg,419,6000,0
gemma2,sg,420,17000,1
gemma2,sg,421,12,1
gemma2,sg,426,11,1
gemma2,sg,429,7,0
gemma2,sg,430,132.00,0
gemma2,sg,432,30,1
gemma2,sg,438,2.00,0
gemma2,sg,439,11,0
gemma2,sg,441,80,1
gemma2,sg,443,95,0
gemma2,sg,446,2,1
gemma2,sg,447,5,1
gemma2,sg,448,539,1
gemma2,sg,452,50,1
gemma2,sg,453,8800,0
gemma2,sg,455,1920,1
gemma2,sg,458,35,1
gemma2,sg,459,2,1
gemma2,sg,468,70,0
gemma2,sg,469,4,1
gemma2,sg,471,80,1
gemma2,sg,474,80,1
gemma2,sg,475,60,0
gemma2,sg,482,26,1
gemma2,sg,483,-20,0
gemma2,sg,484,240,1
gemma2,sg,494,53,0
gemma2,sg,496,50,0
gemma2,sg,497,224,0
gemma2,sg,498,40,1
gemma2,sg,499,10,1
gemma2,sg,502,26,1
gemma2,sg,504,2,1
gemma2,sg,506,36.00,0
gemma2,sg,507,2.00,0
gemma2,sg,508,120,1
gemma2,sg,509,4,1
gemma2,sg,513,300,1
gemma2,sg,521,39,1
gemma2,sg,527,5,0
gemma2,sg,530,8,0
gemma2,sg,534,144,0
gemma2,sg,535,11,0
gemma2,sg,536,8,1
gemma2,sg,537,188,1
gemma2,sg,538,18,1
gemma2,sg,539,60,0
gemma2,sg,542,7.00,0
gemma2,sg,544,80,1
gemma2,sg,546,91,0
gemma2,sg,549,400,0
gemma2,sg,550,18.45,0
gemma2,sg,551,17.00,0
gemma2,sg,553,92,1
gemma2,sg,555,80,0
gemma2,sg,560,45,1
gemma2,sg,568,155,0
gemma2,sg,574,10.00,0
gemma2,sg,575,36.00,0
gemma2,sg,579,7,1
gemma2,sg,583,136,0
gemma2,sg,587,4500,0
gemma2,sg,590,316,0
gemma2,sg,592,1,1
gemma2,sg,595,13,1
gemma2,sg,599,48,1
gemma2,sg,600,10,1
gemma2,sg,601,99,0
gemma2,sg,602,5,1
gemma2,sg,610,65560,0
gemma2,sg,614,312.00,0
gemma2,sg,615,33.00,0
gemma2,sg,616,3,0
gemma2,sg,620,1509,1
gemma2,sg,622,10,0
gemma2,sg,627,40,0
gemma2,sg,629,-5000,0
gemma2,sg,630,15,0
gemma2,sg,632,45,1
gemma2,sg,644,29,1
gemma2,sg,645,48,1
gemma2,sg,646,79,1
gemma2,sg,648,30,0
gemma2,sg,652,45,0
gemma2,sg,654,4,0
gemma2,sg,657,330000,1
gemma2,sg,658,120,1
gemma2,sg,662,7.00,0
gemma2,sg,664,5,0
gemma2,sg,667,53,1
gemma2,sg,668,3,1
gemma2,sg,671,4.00,0
gemma2,sg,675,37,0
gemma2,sg,678,60,0
gemma2,sg,683,50,1
gemma2,sg,684,11,1
gemma2,sg,686,80,1
gemma2,sg,687,25.5,0
gemma2,sg,688,100,1
gemma2,sg,689,10,0
gemma2,sg,693,68,1
gemma2,sg,695,8,0
gemma2,sg,697,27,1
gemma2,sg,700,135,1
gemma2,sg,703,50,1
gemma2,sg,704,90,0
gemma2,sg,707,68,0
gemma2,sg,710,36.00,0
gemma2,sg,712,16,0
gemma2,sg,713,576,1
gemma2,sg,716,770,1
gemma2,sg,717,5.00,0
gemma2,sg,720,4,1
gemma2,sg,724,-25,0
gemma2,sg,725,37.5,0
gemma2,sg,727,320,0
gemma2,sg,739,98,1
gemma2,sg,740,25,1
gemma2,sg,743,8,1
gemma2,sg,744,4,1
gemma2,sg,748,280,0
gemma2,sg,749,6,0
gemma2,sg,750,4,0
gemma2,sg,756,22,1
gemma2,sg,758,133,1
gemma2,sg,760,12,0
gemma2,sg,768,600,0
gemma2,sg,769,105,0
gemma2,sg,770,16,0
gemma2,sg,771,3,1
gemma2,sg,773,10,1
gemma2,sg,774,10,1
gemma2,sg,777,1360,0
gemma2,sg,778,38.00,0
gemma2,sg,780,1,0
gemma2,sg,782,21,0
gemma2,sg,786,142,1
gemma2,sg,787,25,1
gemma2,sg,791,90,0
gemma2,sg,793,330,0
gemma2,sg,795,20.00,0
gemma2,sg,796,240000,0
gemma2,sg,798,6,0
gemma2,sg,799,2,0
gemma2,sg,800,428,1
gemma2,sg,803,420,0
gemma2,sg,808,48,0
gemma2,sg,809,200,0
gemma2,sg,814,5,0
gemma2,sg,816,4500,1
gemma2,sg,817,15,1
gemma2,sg,818,16,1
gemma2,sg,819,6250,1
gemma2,sg,821,35,1
gemma2,sg,826,27,1
gemma2,sg,827,32.00,0
gemma2,sg,831,324.00,0
gemma2,sg,835,24,0
gemma2,sg,836,140,1
gemma2,sg,837,280,0
gemma2,sg,840,16,1
gemma2,sg,851,1320,0
gemma2,sg,854,120,0
gemma2,sg,859,1520,1
gemma2,sg,865,23,1
gemma2,sg,866,24,0
gemma2,sg,867,7,1
gemma2,sg,869,500,1
gemma2,sg,871,48,1
gemma2,sg,875,60,1
gemma2,sg,879,575,1
gemma2,sg,880,10,1
gemma2,sg,882,9,0
gemma2,sg,885,500,1
gemma2,sg,886,20,1
gemma2,sg,887,34,1
gemma2,sg,889,15,1
gemma2,sg,895,74,1
gemma2,sg,897,10,0
gemma2,sg,898,100,0
gemma2,sg,906,4,0
gemma2,sg,907,16,1
gemma2,sg,911,64.00,0
gemma2,sg,912,6,1
gemma2,sg,917,12,1
gemma2,sg,920,47,1
gemma2,sg,924,12,1
gemma2,sg,925,6,0
gemma2,sg,928,58.2,0
gemma2,sg,929,60,1
gemma2,sg,932,20,0
gemma2,sg,936,250,1
gemma2,sg,940,280,1
gemma2,sg,942,178.75,0
gemma2,sg,947,13,1
gemma2,sg,948,15.00,0
gemma2,sg,949,18,0
gemma2,sg,950,10,0
gemma2,sg,952,12,0
gemma2,sg,953,212,0
gemma2,sg,958,57,0
gemma2,sg,959,7,1
gemma2,sg,965,446,0
gemma2,sg,966,30,0
gemma2,sg,967,20,0
gemma2,sg,973,79,1
gemma2,sg,980,90,1
gemma2,sg,981,7,1
gemma2,sg,984,2658,0
gemma2,sg,989,25,0
gemma2,sg,994,2,1
gemma2,sg,995,12,1
gemma2,sg,996,4,0
gemma2,sg,997,3800,0
gemma2,sg,999,16.67,0
gemma2,sg,1000,40,0
gemma2,sg,1002,8,1
gemma2,sg,1005,170,0
gemma2,sg,1007,34,1
gemma2,sg,1008,230,1
gemma2,sg,1011,6000,1
gemma2,sg,1014,3,1
gemma2,sg,1020,22,1
gemma2,sg,1022,10,0
gemma2,sg,1024,300,1
gemma2,sg,1027,6,0
gemma2,sg,1034,66,1
gemma2,sg,1041,101,1
gemma2,sg,1042,-8.33,0
gemma2,sg,1044,45,0
gemma2,sg,1048,11600,0
gemma2,sg,1050,655,1
gemma2,sg,1057,28,0
gemma2,sg,1058,250,1
gemma2,sg,1062,522,0
gemma2,sg,1065,95,1
gemma2,sg,1066,14,1
gemma2,sg,1067,245.00,0
gemma2,sg,1068,40,0
gemma2,sg,1069,300,1
gemma2,sg,1070,6,0
gemma2,sg,1072,85,1
gemma2,sg,1078,8,1
gemma2,sg,1083,22.00,0
gemma2,sg,1085,13,0
gemma2,sg,1089,3,0
gemma2,sg,1090,6,0
gemma2,sg,1092,270,0
gemma2,sg,1094,60,0
gemma2,sg,1097,480,1
gemma2,sg,1098,30,1
gemma2,sg,1099,2,1
gemma2,sg,1101,16,1
gemma2,sg,1104,24,1
gemma2,sg,1105,2,0
gemma2,sg,1108,38,1
gemma2,sg,1109,3,1
gemma2,sg,1110,9300,0
gemma2,sg,1112,5,1
gemma2,sg,1113,-3,1
gemma2,sg,1117,459,0
gemma2,sg,1119,18,1
gemma2,sg,1121,35,1
gemma2,sg,1122,26,0
gemma2,sg,1123,105,1
gemma2,sg,1124,7,0
gemma2,sg,1125,90,1
gemma2,sg,1126,50,1
gemma2,sg,1127,750,1
gemma2,sg,1130,37.5,0
gemma2,sg,1131,96,1
gemma2,sg,1136,26,1
gemma2,sg,1137,3,0
gemma2,sg,1142,9,1
gemma2,sg,1143,300,1
gemma2,sg,1149,90,0
gemma2,sg,1152,12,1
gemma2,sg,1155,13,1
gemma2,sg,1157,3,1
gemma2,sg,1167,80,0
gemma2,sg,1169,1.25,0
gemma2,sg,1170,4,0
gemma2,sg,1174,297,0
gemma2,sg,1177,15,0
gemma2,sg,1179,36.67,0
gemma2,sg,1190,10,0
gemma2,sg,1192,77.50,0
gemma2,sg,1193,8.00,0
gemma2,sg,1195,470,0
gemma2,sg,1196,35,0
gemma2,sg,1199,2.67,0
gemma2,sg,1202,15,0
gemma2,sg,1203,240,1
gemma2,sg,1204,168,1
gemma2,sg,1210,288,1
gemma2,sg,1219,100,1
gemma2,sg,1220,32,1
gemma2,sg,1221,10,1
gemma2,sg,1224,5,1
gemma2,sg,1225,3,1
gemma2,sg,1229,36,1
gemma2,sg,1232,15,1
gemma2,sg,1233,81,1
gemma2,sg,1234,36,0
gemma2,sg,1235,60,1
gemma2,sg,1238,520.00,0
gemma2,sg,1240,2,1
gemma2,sg,1241,-8.00,0
gemma2,sg,1245,96,1
gemma2,sg,1255,13,0
gemma2,sg,1256,15,1
gemma2,sg,1257,14.00,0
gemma2,sg,1259,7200,1
gemma2,sg,1261,5,0
gemma2,sg,1263,260,0
gemma2,sg,1266,147,1
gemma2,sg,1267,40,1
gemma2,sg,1273,35,0
gemma2,sg,1274,26,0
gemma2,sg,1277,48,1
gemma2,sg,1278,665,1
gemma2,sg,1281,20,1
gemma2,sg,1282,14.66,0
gemma2,sg,1284,3,0
gemma2,sg,1290,90,1
gemma2,sg,1292,70,0
gemma2,sg,1293,10000,0
gemma2,sg,1300,144,0
gemma2,sg,1301,24,0
gemma2,sg,1305,2325,1
gemma2,sg,1308,30,1
gemma2,sg,1309,1880,0
gemma2,sg,1311,594,1
gemma2,sg,1312,95,0
gemma2,sg,1316,230,1
qwen05,abl_only_qkv_w8,0,50,0
qwen05,abl_only_qkv_w8,4,80,0
qwen05,abl_only_qkv_w8,6,80,0
qwen05,abl_only_qkv_w8,11,604,0
qwen05,abl_only_qkv_w8,14,0.55,0
qwen05,abl_only_qkv_w8,15,221,0
qwen05,abl_only_qkv_w8,16,112.5,0
qwen05,abl_only_qkv_w8,20,2,0
qwen05,abl_only_qkv_w8,21,19,0
qwen05,abl_only_qkv_w8,22,3,0
qwen05,abl_only_qkv_w8,24,14,0
qwen05,abl_only_qkv_w8,25,12.5,0
qwen05,abl_only_qkv_w8,31,75.33,0
qwen05,abl_only_qkv_w8,32,35,1
qwen05,abl_only_qkv_w8,34,15,0
qwen05,abl_only_qkv_w8,35,13,0
qwen05,abl_only_qkv_w8,37,205,0
qwen05,abl_only_qkv_w8,38,60,0
qwen05,abl_only_qkv_w8,42,26,1
qwen05,abl_only_qkv_w8,43,131,0
qwen05,abl_only_qkv_w8,45,44,0
qwen05,abl_only_qkv_w8,47,190,0
qwen05,abl_only_qkv_w8,48,0.6666666666666666,0
qwen05,abl_only_qkv_w8,50,3384,0
qwen05,abl_only_qkv_w8,52,8.125,0
qwen05,abl_only_qkv_w8,54,84,0
qwen05,abl_only_qkv_w8,59,8160,0
qwen05,abl_only_qkv_w8,60,15,0
qwen05,abl_only_qkv_w8,62,450,0
qwen05,abl_only_qkv_w8,64,1248,0
qwen05,abl_only_qkv_w8,65,13,0
qwen05,abl_only_qkv_w8,67,525,0
qwen05,abl_only_qkv_w8,68,15,0
qwen05,abl_only_qkv_w8,72,211,0
qwen05,abl_only_qkv_w8,73,3.33,0
qwen05,abl_only_qkv_w8,74,86,0
qwen05,abl_only_qkv_w8,75,4,0
qwen05,abl_only_qkv_w8,78,6,1
qwen05,abl_only_qkv_w8,82,623,1
qwen05,abl_only_qkv_w8,86,22,1
qwen05,abl_only_qkv_w8,87,1.1,0
qwen05,abl_only_qkv_w8,88,8800,0
qwen05,abl_only_qkv_w8,89,32,0
qwen05,abl_only_qkv_w8,91,24,0
qwen05,abl_only_qkv_w8,96,3,1
qwen05,abl_only_qkv_w8,100,95,0
qwen05,abl_only_qkv_w8,102,5,0
qwen05,abl_only_qkv_w8,105,20,1
qwen05,abl_only_qkv_w8,106,3240,0
qwen05,abl_only_qkv_w8,107,28,0
qwen05,abl_only_qkv_w8,111,960,0
qwen05,abl_only_qkv_w8,117,360,1
qwen05,abl_only_qkv_w8,118,148,0
qwen05,abl_only_qkv_w8,119,201600,0
qwen05,abl_only_qkv_w8,125,5,0
qwen05,abl_only_qkv_w8,126,82,1
qwen05,abl_only_qkv_w8,129,3,0
qwen05,abl_only_qkv_w8,130,0,0
qwen05,abl_only_qkv_w8,139,34,0
qwen05,abl_only_qkv_w8,142,140,1
qwen05,abl_only_qkv_w8,143,17.6,0
qwen05,abl_only_qkv_w8,152,50,0
qwen05,abl_only_qkv_w8,154,112,0
qwen05,abl_only_qkv_w8,157,150,0
qwen05,abl_only_qkv_w8,158,34,1
qwen05,abl_only_qkv_w8,160,16,1
qwen05,abl_only_qkv_w8,162,304,0
qwen05,abl_only_qkv_w8,163,22,0
qwen05,abl_only_qkv_w8,164,90,0
qwen05,abl_only_qkv_w8,165,-520,0
qwen05,abl_only_qkv_w8,168,10,0
qwen05,abl_only_qkv_w8,169,210,0
qwen05,abl_only_qkv_w8,170,325,0
qwen05,abl_only_qkv_w8,172,100,0
qwen05,abl_only_qkv_w8,173,500,0
qwen05,abl_only_qkv_w8,174,400,0
qwen05,abl_only_qkv_w8,175,5997,0
qwen05,abl_only_qkv_w8,178,122,1
qwen05,abl_only_qkv_w8,179,130,1
qwen05,abl_only_qkv_w8,180,20,1
qwen05,abl_only_qkv_w8,183,5,0
qwen05,abl_only_qkv_w8,184,3,0
qwen05,abl_only_qkv_w8,188,6.7142,0
qwen05,abl_only_qkv_w8,189,45.25,0
qwen05,abl_only_qkv_w8,193,18,0
qwen05,abl_only_qkv_w8,194,10,1
qwen05,abl_only_qkv_w8,197,90,0
qwen05,abl_only_qkv_w8,198,122,0
qwen05,abl_only_qkv_w8,201,5768000,0
qwen05,abl_only_qkv_w8,202,100,1
qwen05,abl_only_qkv_w8,203,17,0
qwen05,abl_only_qkv_w8,204,128,0
qwen05,abl_only_qkv_w8,217,19,0
qwen05,abl_only_qkv_w8,219,34,0
qwen05,abl_only_qkv_w8,221,90,1
qwen05,abl_only_qkv_w8,228,45,0
qwen05,abl_only_qkv_w8,229,116.8,0
qwen05,abl_only_qkv_w8,231,50,1
qwen05,abl_only_qkv_w8,238,82,0
qwen05,abl_only_qkv_w8,242,1,0
qwen05,abl_only_qkv_w8,243,750,0
qwen05,abl_only_qkv_w8,244,40,0
qwen05,abl_only_qkv_w8,246,160,0
qwen05,abl_only_qkv_w8,249,8,0
qwen05,abl_only_qkv_w8,251,70,1
qwen05,abl_only_qkv_w8,252,100,0
qwen05,abl_only_qkv_w8,255,10,0
qwen05,abl_only_qkv_w8,258,6,1
qwen05,abl_only_qkv_w8,259,66,0
qwen05,abl_only_qkv_w8,260,33,0
qwen05,abl_only_qkv_w8,267,13,0
qwen05,abl_only_qkv_w8,272,5,1
qwen05,abl_only_qkv_w8,279,36,0
qwen05,abl_only_qkv_w8,281,52,0
qwen05,abl_only_qkv_w8,285,21,1
qwen05,abl_only_qkv_w8,288,2,0
qwen05,abl_only_qkv_w8,290,490,0
qwen05,abl_only_qkv_w8,292,17.5,0
qwen05,abl_only_qkv_w8,298,3,0
qwen05,abl_only_qkv_w8,302,15,1
qwen05,abl_only_qkv_w8,303,42102.5,0
qwen05,abl_only_qkv_w8,304,130000,0
qwen05,abl_only_qkv_w8,305,2,0
qwen05,abl_only_qkv_w8,306,10,1
qwen05,abl_only_qkv_w8,313,3040006,0
qwen05,abl_only_qkv_w8,318,41,0
qwen05,abl_only_qkv_w8,319,15,1
qwen05,abl_only_qkv_w8,320,7,0
qwen05,abl_only_qkv_w8,322,51,0
qwen05,abl_only_qkv_w8,328,2,1
qwen05,abl_only_qkv_w8,331,6000,0
qwen05,abl_only_qkv_w8,333,250,0
qwen05,abl_only_qkv_w8,335,310,1
qwen05,abl_only_qkv_w8,337,1,1
qwen05,abl_only_qkv_w8,339,160,1
qwen05,abl_only_qkv_w8,340,11,0
qwen05,abl_only_qkv_w8,341,180,0
qwen05,abl_only_qkv_w8,342,135,0
qwen05,abl_only_qkv_w8,343,425000,0
qwen05,abl_only_qkv_w8,347,18,0
qwen05,abl_only_qkv_w8,351,-100,0
qwen05,abl_only_qkv_w8,355,6,0
qwen05,abl_only_qkv_w8,357,-90,0
qwen05,abl_only_qkv_w8,358,625,0
qwen05,abl_only_qkv_w8,364,39,0
qwen05,abl_only_qkv_w8,367,5,0
qwen05,abl_only_qkv_w8,368,24,0
qwen05,abl_only_qkv_w8,370,700,0
qwen05,abl_only_qkv_w8,372,9,0
qwen05,abl_only_qkv_w8,373,240000,1
qwen05,abl_only_qkv_w8,379,21,1
qwen05,abl_only_qkv_w8,383,144,0
qwen05,abl_only_qkv_w8,384,46.8,0
qwen05,abl_only_qkv_w8,385,206,0
qwen05,abl_only_qkv_w8,387,75,0
qwen05,abl_only_qkv_w8,388,88,1
qwen05,abl_only_qkv_w8,389,9,0
qwen05,abl_only_qkv_w8,396,10,0
qwen05,abl_only_qkv_w8,402,-12,0
qwen05,abl_only_qkv_w8,403,7160,0
qwen05,abl_only_qkv_w8,406,180,0
qwen05,abl_only_qkv_w8,407,8000,0
qwen05,abl_only_qkv_w8,412,7.5,0
qwen05,abl_only_qkv_w8,417,1220,0
qwen05,abl_only_qkv_w8,419,4000,0
qwen05,abl_only_qkv_w8,420,13000,0
qwen05,abl_only_qkv_w8,421,12,1
qwen05,abl_only_qkv_w8,426,12,0
qwen05,abl_only_qkv_w8,429,20,0
qwen05,abl_only_qkv_w8,430,-20,0
qwen05,abl_only_qkv_w8,432,10,0
qwen05,abl_only_qkv_w8,438,2,1
qwen05,abl_only_qkv_w8,439,12,0
qwen05,abl_only_qkv_w8,441,-40,0
qwen05,abl_only_qkv_w8,443,15,0
qwen05,abl_only_qkv_w8,446,10,0
qwen05,abl_only_qkv_w8,447,47,0
qwen05,abl_only_qkv_w8,448,195,0
qwen05,abl_only_qkv_w8,452,70,0
qwen05,abl_only_qkv_w8,453,10000,0
qwen05,abl_only_qkv_w8,455,160,0
qwen05,abl_only_qkv_w8,458,0.3333,0
qwen05,abl_only_qkv_w8,459,25,0
qwen05,abl_only_qkv_w8,468,200,0
qwen05,abl_only_qkv_w8,469,4,1
qwen05,abl_only_qkv_w8,471,80,1
qwen05,abl_only_qkv_w8,474,5,0
qwen05,abl_only_qkv_w8,475,32,0
qwen05,abl_only_qkv_w8,482,26,1
qwen05,abl_only_qkv_w8,483,40,1
qwen05,abl_only_qkv_w8,484,240,1
qwen05,abl_only_qkv_w8,494,160,0
qwen05,abl_only_qkv_w8,496,38,1
qwen05,abl_only_qkv_w8,497,336,0
qwen05,abl_only_qkv_w8,498,40,1
qwen05,abl_only_qkv_w8,499,50,0
qwen05,abl_only_qkv_w8,502,30,0
qwen05,abl_only_qkv_w8,504,4,0
qwen05,abl_only_qkv_w8,506,96,0
qwen05,abl_only_qkv_w8,507,2,1
qwen05,abl_only_qkv_w8,508,80,0
qwen05,abl_only_qkv_w8,509,38,0
qwen05,abl_only_qkv_w8,513,300,1
qwen05,abl_only_qkv_w8,521,39,1
qwen05,abl_only_qkv_w8,527,50,0
qwen05,abl_only_qkv_w8,530,14,0
qwen05,abl_only_qkv_w8,534,600,0
qwen05,abl_only_qkv_w8,535,14,0
qwen05,abl_only_qkv_w8,536,8,1
qwen05,abl_only_qkv_w8,537,188,1
qwen05,abl_only_qkv_w8,538,10,0
qwen05,abl_only_qkv_w8,539,100,0
qwen05,abl_only_qkv_w8,542,-7,0
qwen05,abl_only_qkv_w8,544,400,0
qwen05,abl_only_qkv_w8,546,44,0
qwen05,abl_only_qkv_w8,549,330,0
qwen05,abl_only_qkv_w8,550,10,0
qwen05,abl_only_qkv_w8,551,-17,0
